"name","gender"
"MIKHAILAVA Ilona","Women"
"SARKKINEN Joonas","Men"
"VINKANHARJU Waltteri","Men"
"PELTONIEMI Niklas","Men"
"EROLA Santeri","Men"
"MAKELA Juuso","Men"
"MANNINEN Jussi","Men"
"AHONEN Ville","Men"
"TIIRO Matias","Men"
"HARJU Iiro-Mikko","Men"
"LYLYNPERA Katri","Women"
"JULIN Andrea","Women"
"ROIVAS Kati","Women"
"NIIRANEN Krista","Women"
"KATAJALA Nea","Women"
"ANTELL Jennifer","Women"
"NISKAKOSKI Johanna","Women"
"MANN Jenny","Women"
"SCHEUFELE Lisa","Women"
"FINK Pia","Women"
"GROSS Lukas","Men"
"SCHUBERT Felian","Men"
"BAEHR Johannes","Men"
"PONTINEN Teemu","Men"
"TORVINEN Petra","Women"
"TOLONEN Jenni","Women"
"PALMER David","Men"
"HILL Scott James","Men"
"RECHKOVA Anastasia","Women"
"LEE Jae-Bong","Men"
"CHO Young-Chan","Men"
"CHO Yong-Jin","Men"
"LEE Ho-Jin","Men"
"BYUN Joo-Young","Men"
"YUN Dong-Guk","Men"
"YOO Dan-Bi","Women"
"MCEWEN Hamish","Men"
"HEGMAN Peter","Men"
"FONTAINE Hugo","Men"
"IZQUIERDO-BERNIER Ricardo","Men"
"MORIN Alexis","Men"
"REED-METAYER Edouard","Men"
"MERRENS Sam","Men"
"PIGEON Nicholas","Men"
"REED-METAYER Thomas","Men"
"CRISTOFANILLI Zachary","Men"
"MYERS August","Men"
"BROWNE Cendrine","Women"
"COMEAU Anne-Marie","Women"
"CARRIER-LAFORTE Sophie","Women"
"LAMOUREUX Julien","Men"
"HEGMAN John","Men"
"BURBIDGE IZQUIERDO Camille","Women"
"UDA Takatsugu","Men"
"FUJINOKI Hikari","Men"
"HOSHINO Takeo","Men"
"UDA Akihito","Men"
"IRIMURA Yositaka","Men"
"KATOU Kouta","Men"
"HASEGAWA Masatoshi","Men"
"PAROLINI Amelie","Women"
"GYGER Tatjana","Women"
"LANSEL Gian Fadri","Men"
"EGGER James","Men"
"OTT Marcel","Men"
"GOLAY Pierre-Yves","Men"
"AUGDAL Eirik Sverdrup","Men"
"GRAESLI Kristian","Men"
"HOVLAND Torgeir Sulen","Men"
"ERIKSEN Sivert Groetan","Men"
"ROSENVINGE Aksel","Men"
"ERIKSTAD Audun","Men"
"TUNGESVIK Sindre","Men"
"BRUVOLL Ole Joergen","Men"
"FOLKVORD Sindre","Men"
"TOFTE Erling","Men"
"BIE Maximilian","Men"
"KVAALE Gaute","Men"
"HOVIN Martin","Men"
"ROEER Sigurd Lund","Men"
"THOMASSEN Joakim Vangen","Men"
"MUNKVOLD Oddne Haavardstun","Men"
"RISETH Fredrik","Men"
"HESTETRAEET Kristoffer","Men"
"FLATAKER Erling Engesvold","Men"
"DENGERUD Erik Olsvik","Men"
"AARRESTAD Magnus Lian","Men"
"MYRMO Haakon","Men"
"BRULAND Eirik","Men"
"BAKSJOEBERGET Ulrik","Men"
"BORGERSEN Joergen","Men"
"BU Torstein","Men"
"THON Martin","Men"
"STAFF Oerjan","Men"
"NYHUS Erlend","Men"
"BAKSJOEBERGET Sander","Men"
"MJELDE Oeyvind Brakvatne","Men"
"RESELL Anders Aamodt","Men"
"FROST Edvin","Men"
"DAGESTAD Torstein Haaker","Men"
"FJELDHEIM Marcus","Men"
"SANDBERG Anders Johan","Men"
"BJOERKLI Sondre","Men"
"AUNE Martin","Men"
"GROENFLATEN Sindre","Men"
"HAUGAN Sindre Oewre","Men"
"WRIGHT Harald Bergwitz-larsen","Men"
"HOEYDAL Eivind","Men"
"BERGAN Sivert Halfdan","Men"
"CLAUSSEN Aleksander","Men"
"HOVLAND Eirik","Men"
"HOAAS John Gunnar","Men"
"TEIEN Henrik","Men"
"ARNESEN Harald Astrup","Men"
"HETLAND Thomas","Men"
"FAEROE Magnus-Johan","Men"
"STORMO Sondre","Men"
"RISETH Aleksander","Men"
"JOHANSEN Eirik Andreas","Men"
"AASTVEDT Eirik Tvedt","Men"
"HEIMDAL Lovise","Women"
"BONDEN Inger","Women"
"SMEDAAS Magni","Women"
"JOHNSEN Ane Blomseth","Women"
"WOLLAN Karoline","Women"
"VATNEDALEN Anne","Women"
"KANT Anna Emilie","Women"
"DRABLOES Elise Roeer","Women"
"AHLSAND Selma","Women"
"KRUEGER Solveig Hegstad","Women"
"NYENG Maria","Women"
"KVAMME Lisa","Women"
"SKAUG Marte","Women"
"OEYE Ingvild","Women"
"LANGKAAS Elise","Women"
"MADSEN Caroline","Women"
"SNORTHEIMSMOEN Hege","Women"
"JEGTEBERG Ingunn","Women"
"STENSETH Ane Appelkvist","Women"
"NERDRUM Oda","Women"
"SKARPENES Pernille","Women"
"FREDRIKSEN Ingerid","Women"
"ERFJORD Marte","Women"
"VERMEER Gordon","Men"
"SAXTON Benjamin","Men"
"BRATRUD Kyle","Men"
"BARMASOV Yuriy","Men"
"GONTAR Valeriy","Men"
"KIRK Stephanie","Women"
"WOODS Marion","Women"
"EDIC Megan","Women"
"SUNDSTROEM Ida","Women"
"JOHANSSON Lukas","Men"
"EKSTROEM Axel","Men"
"EBEL Valentina","Women"
"BRISBIN Andrew","Men"
"THOMPSON Conor","Men"
"VANDERZWET Kyla","Women"
"LARGE Ember","Women"
"NIMPITI Georgia","Women"
"PEJCINOVIC Mirsad","Men"
"ATES Savas","Men"
"KARADEMIR Yonca","Women"
"MALKOC Zozan","Women"
"EBEL Tamara","Women"
"SHURYGA Alina","Women"
"MUSTONEN Joni","Men"
"UHL Ann-Cathrin","Women"
"MARTIN Adam","Men"
"KARAMICHAS Kleanthis","Men"
"NYENGET Fredrik Loewstoem","Men"
"SAUGE Andreas Andersen","Men"
"EKREN Thomas","Men"
"GRASTVEIT Stian","Men"
"ROLANDSEN Christina","Women"
"SJOEVOLD Pauline","Women"
"POMEROY Carrington","Men"
"MILLER Anika","Women"
"PARNIK Piret","Women"
"MKHITARYAN Anna","Women"
"YEGHOYAN Artur","Men"
"POLLUSTE Mart Kevin","Men"
"ARNOLD Andrew","Men"
"SALADKOU Aliaksandr","Men"
"LEHEMAA Taavi","Men"
"CESTER Marta","Women"
"AUZINA Kitija","Women"
"CLAESSON Oscar","Men"
"KALLINGS Anders","Men"
"KORISTEK Jan","Men"
"MATUSKOVA Lucia","Women"
"BOLGER Kevin","Men"
"SMITH Isabel","Women"
"RASANEN Veli-Matti","Men"
"MAKI Joni","Men"
"MIKKONEN Tomi","Men"
"VERTANEN Olli","Men"
"TYNI Topias","Men"
"LEINO Aleksi","Men"
"KLEMOLA Otso","Men"
"KESKITALO Matti","Men"
"KARLSTROM Hugo","Men"
"FORS Wiljam","Men"
"LONKA Katariina","Women"
"JUNTUNEN Jonna","Women"
"VIRTA Janina","Women"
"KUSMUK Sanja","Women"
"MUMOVIC Maja","Women"
"HANSSON Olivia","Women"
"SVENSSON Torben","Men"
"LAMPIC Janez","Men"
"ANTONIOL Erica","Women"
"DUSSER Marine","Women"
"PEER Lukas","Men"
"ZELGER Stefan","Men"
"OBERBACHER Alex","Men"
"FANTON Paolo","Men"
"SKARPNORD Henrik","Men"
"MOORE Ian","Men"
"WESTGAARD Thomas Hjalmar","Men"
"BERG Jonas","Men"
"SKARPSNO Ellen Merethe Schjelderup","Women"
"LARSSON Jenny","Women"
"PALMER-CHARRETTE Evan","Men"
"KARTANO Antti","Men"
"LINDVALL Jennie","Women"
"KAESER Alec","Men"
"KOLLO Toomas","Men"
"KUROCHKIN Mikhail","Men"
"HILDEN Jenni","Women"
"MARCHENKO Andriy","Men"
"WHITE Sadie","Women"
"WRIGHT Casey","Women"
"PHILLIPS Ellie","Women"
"BURSILL Jackson","Men"
"ARNAULT Clement","Men"
"ROENNLUND Elina","Women"
"BJOERN Mathilda","Women"
"DAHL Ida","Women"
"WADMAN Sara","Women"
"BOEGSETH Solveig","Women"
"KIHLEN Ida","Women"
"BOERJESJOE Malin","Women"
"KARLSSON Elin","Women"
"CATES Fern","Women"
"FREDRIKSSON Marcus","Men"
"AUSTAD Jonas","Men"
"FINES Svein Berg","Men"
"DANIELSSON Filip","Men"
"THORN Viktor","Men"
"DAHL Elias","Men"
"SELAHN Jens","Men"
"OVERREIN Hans Einar","Men"
"VESTERLUND Mattias","Men"
"GRATE Marcus","Men"
"LENNARTSSON Marcus","Men"
"CLUGNET James","Men"
"SPIK August","Men"
"THYREN Emil","Men"
"BENNERMO Emil","Men"
"PERSSON Jonas","Men"
"MIKESHINA Irina","Women"
"PESTOV Alexey","Men"
"KRASNOV Andrey","Men"
"DRUGOVSKOY Maxim","Men"
"PALIAKOU Artsiom","Men"
"NISCHAKOV Andrey","Men"
"HAARALA Juuso","Men"
"JUMANIYAZAU Tsimur","Men"
"MITIN Alexey","Men"
"LINDQVIST Jonatan","Men"
"MAATTA Kalle","Men"
"SHKLYAEV Alexey","Men"
"KORGE Kaarel Kasper","Men"
"ANTYPENKO Tetyana","Women"
"JOENSUU Jasmi","Women"
"MOGILEVTSEVA Ksenia","Women"
"KALININA Arina","Women"
"SEVERINA Irina","Women"
"GORYACHEVA Viktoria","Women"
"SIMONEN Sara","Women"
"LEPISTO Lauri","Men"
"BORTSOV Konstantin","Men"
"KONOVALOVA Elizaveta","Women"
"KAYGORODOV Roman","Men"
"DYUSEMBAEV Zhenis","Men"
"TOLKACHEV Maxim","Men"
"BAGAUTDINOV Dinis","Men"
"VAKHRUSHEV Evgeniy","Men"
"USOV Ivan","Men"
"BULDAKOV Kirill","Men"
"SPITSOV Denis","Men"
"GRIGORIEV Evgeniy","Men"
"MINDIYAROV Ramil","Men"
"BOLSHUNOV Alexander","Men"
"PANTRIN Vadim","Men"
"KATLYARCHUK Yaroslav","Men"
"KLUGEN Alexander","Men"
"SOLODOVNIKOV Vladimir","Men"
"KLYUCHKO Ksenia","Women"
"KIRPICHENKO Yana","Women"
"SITNIK Natalia","Women"
"TIMIRYAEVA Yulia","Women"
"KUCHERUK Olga","Women"
"SCHERBA Anastasia","Women"
"TABAROVA Bunafsha","Women"
"URIKH Lyudmila","Women"
"LAVROVA Polina","Women"
"STOROZHEVA Anastasia","Women"
"KAZEEVA Viktoriya","Women"
"GOLOVAN Mariana","Women"
"IGNATOV Alexey","Men"
"FUNCK Vilma","Women"
"LINDMARK Astrid","Women"
"AHLSTROEM Johan","Men"
"MATHISEN Ingrid","Women"
"OEHRN Rebecca","Women"
"VAKARIA Edit","Women"
"ANDREOLA Matteo","Men"
"PELLEGRIN Sebastiano","Men"
"ANDREOLA Alex","Men"
"BONACORSI Davide","Men"
"MOSCONI Pietro","Men"
"FORNONI Nicola","Men"
"FERRARI Francesco","Men"
"EMELYANENKOV Artem","Men"
"MATRENTSEV Mikhail","Men"
"GREBENKO Alexander","Men"
"MAXIMIKHIN Alexey","Men"
"KURAKIN Nikita","Men"
"ALIEV Alexey","Men"
"POROSHKIN Ilia","Men"
"MORKOVKINA Anna","Women"
"MELNIKOVA Alena","Women"
"SEREBRYAKOVA Uliana","Women"
"SMIRNOVA Ekaterina","Women"
"LIPINA Zinaida","Women"
"KHAYROV Marsel","Men"
"BAKANOV Evgeniy","Men"
"DOTSENKO Danil","Men"
"ROGOZINA Daria","Women"
"GUMMERUS Lauri","Men"
"VIYACHEV Nikolay","Men"
"VAHAKUOPUS Pia","Women"
"SOYRINKI Aija","Women"
"KALUGER Gabriella","Women"
"KESSELHEIM Sawyer","Men"
"HOKANSON Karsten","Men"
"HODGERT Reitler","Men"
"EUSDEN Spencer","Men"
"HILL Jackson","Men"
"WEINMAN Evan","Men"
"STOREY Sloan","Women"
"HAMPTON Rachel","Women"
"PHINNEY Kelsey","Women"
"MCDONALD Sophie","Women"
"KNORI Jesse","Women"
"MOSTACO GUIDOLIN Leila","Women"
"CLAUDEL Delphine","Women"
"BENTZ Coralie","Women"
"LAPIERRE Jules","Men"
"RIEDLSPERGER Tobias","Men"
"WALDNER Matti","Men"
"HAUSOTT Lisa","Women"
"ACHLEITNER Lisa","Women"
"SPOETZL Thomas","Men"
"RYDZEK Coletta","Women"
"ABRAM Mikael","Men"
"GIUDICI Adriano","Men"
"JONASSON Maria","Women"
"SUTRO Evelina","Women"
"ENGSTROEM Jonathan","Men"
"BUSKQVIST Alfred","Men"
"TAERNING Albin","Men"
"THORELL David","Men"
"CAVELTI Valeria","Women"
"WIESER Fabiana","Women"
"DANDURAND Sebastian","Men"
"CAMICIOLI Emma","Women"
"HAAPALAINEN Mira","Women"
"HYVARINEN Reetta","Women"
"SAASTAMOINEN Laura","Women"
"IKONEN Joel","Men"
"LITVIN Vladyslav","Men"
"KARKKULAINEN Jussi","Men"
"GROHN Tuukka","Men"
"KLEE Beda","Men"
"PFAEFFLI Gian Flurin","Men"
"VENTURA Paolo","Men"
"ERNE Nicola","Men"
"HELLWEGER Michael","Men"
"DELLAGIACOMA Tommaso","Men"
"THALMANN Tobias","Men"
"GABRIELLI Giacomo","Men"
"KRUEGER Reto","Men"
"BIERI Fabian","Men"
"RIEDER Michael","Men"
"MEINEN Kari","Men"
"DEFRANCESCO Ilenia","Women"
"GANZ Caterina","Women"
"TOMASINI Monica","Women"
"FIELDS Jordan","Men"
"ANDERSEN Noah","Men"
"BJOERNLINGER Karin","Women"
"SVENSSON Klara","Women"
"DAHLBERG Hanna","Women"
"HERBERT Martin","Men"
"JANSSON Jakob","Men"
"MATTSSON-MYHR Konrad","Men"
"HALLQUIST Gabriel","Men"
"ROTVOLD Gustav","Men"
"HOEJLIND Gabriel","Men"
"THOR Jesper","Men"
"EDMAN Martin","Men"
"NORDMARK Markus","Men"
"REICHENBACH Jos","Men"
"MEIER Alina","Women"
"COUPLAN Melissa","Women"
"SOLIN Jenny","Women"
"STROEM Linda","Women"
"MARTINSSON Cajsa","Women"
"BJOERKLUND Sofie","Women"
"NOVAK Max","Men"
"PETTERSSON Jesper","Men"
"ENGDAHL Jonatan","Men"
"DIEKMANN Logan","Men"
"STARKEY Aja","Women"
"VAYSHEV Andrey","Men"
"MUFLIKHUNOV Damir","Men"
"RYABOVA Anastasia","Women"
"SHAPOVALOVA Daria","Women"
"SIXTOVA Anna","Women"
"FOETTINGER Michael","Men"
"NOVAK Michal","Men"
"CERNOHORSKY Marek","Men"
"MOSER Benjamin","Men"
"ILIC Anja","Women"
"HAGER Julia","Women"
"SAILYNOJA Miia","Women"
"LOVDAHL Elin","Women"
"VUOLLE Senni","Women"
"HAKALA Karri","Men"
"VUORELA Markus","Men"
"NURKKALA Tuomas","Men"
"HAMALAINEN Vili","Men"
"PYKALAINEN Johanna","Women"
"MAKURINA Ekaterina","Women"
"YAKIMUSHKIN Ivan","Men"
"KRUGLOV Andrey","Men"
"HAMEL Olivier","Men"
"STOCEK Fabian","Men"
"DUMAS William","Men"
"BRIAND Antoine","Men"
"DUMAS Alexis","Men"
"HESS Gavin","Men"
"KERN Julia","Women"
"THEBERGE Andree-Anne","Women"
"CORRIVEAU Marie","Women"
"REED-METAYER Catherine","Women"
"BAE Min-Ju","Women"
"KIM Bo-Ra","Women"
"KIM Dae-Hyun","Men"
"CHO Bum-Ki","Men"
"KIM Eun-Ho","Men"
"KANG Yun-Sic","Men"
"BEROUSKOVA Katerina","Women"
"BURY Kamil","Men"
"BURY Dominik","Men"
"REICHELT Arne","Men"
"ROMBOCK Niklas","Men"
"WALLER Vincent","Men"
"WINKER Christian","Men"
"GORMAN Henry","Men"
"SERRA Daniele","Men"
"HANDO Narumi","Women"
"KODAMA Miki","Women"
"MURAJI Takuma","Men"
"ICHIMURA Kotaro","Men"
"IMAMURA Kota","Men"
"BUENTER Lea","Women"
"ABDERHALDEN Jogscha","Women"
"KUORELAHTI Titta","Women"
"JUUSKA Roosa","Women"
"TAKANEN Jyri","Men"
"KIRJAVAINEN Viljami","Men"
"MA Qinghua","Women"
"STENSHAGEN Mattis","Men"
"JENSSEN Jan Thomas","Men"
"SLETTOM Sjur","Men"
"BYGGLAND Torgeir Lid","Men"
"CHRISTOFFERSEN Stian","Men"
"IVERSEN Gaute","Men"
"VIK David Dong-hee","Men"
"LOMELAND Sondre Taugboel","Men"
"GANGSOE Johan Soerum","Men"
"AULIN Lasse Loewstoem","Men"
"KVISLE Erland","Men"
"NYGAARDSETER Are Smeland","Men"
"WISLOEFF Aleksander","Men"
"GODAL Ask Kleist","Men"
"IHLEBAEK Harald","Men"
"BRYHN Kristoffer","Men"
"HAUGEN John Magnus","Men"
"ENGELSTAD Oeystein Tallhaug","Men"
"NYRNES Anders Quist","Men"
"GROEV Kornelius","Men"
"VALNES Erik","Men"
"AASLUND Bjoern Andre","Men"
"KLEIVI Halvor","Men"
"WINTHER Arnt Gunnar","Men"
"VOLLSET Kristoffer By","Men"
"MOERCH Paal Marius","Men"
"BREDVOLD Per Ola flaten","Men"
"HANSLIEN Iver Andreas Svarstad","Men"
"GLOMNES Iver Mathias Linge","Men"
"RAMSTAD Simen Bratberg","Men"
"NORDHAGEN Simen","Men"
"KRISTOFFERSEN Even","Men"
"ROEVIK Torstein Buan","Men"
"BOEE Erik","Men"
"AANDSTAD Henrik Olav","Men"
"ESPENES Olav Vikoeren","Men"
"KARLSEN Arne Fodstad","Men"
"MESTVEDTHAGEN Jakob","Men"
"PERSEN Espen","Men"
"VOLLAN Erling Pettersen","Men"
"SOERENSEN Anders","Men"
"KRISTIANSEN Martin","Men"
"FAANES  Andreas","Men"
"DIGERUD Lars","Men"
"GAMME Ole","Men"
"WENG Lotta Udnes","Women"
"WENG Tiril Udnes","Women"
"MYHRE Julie","Women"
"SKAANES Marte","Women"
"BOSTAD Guro","Women"
"SOERUMSHAUGEN Ingrid","Women"
"HAAKENSTAD-BRAATEN Marte","Women"
"WILSON Silje","Women"
"LEFDAL Bertine Thorsnes","Women"
"AHLSAND Anine","Women"
"OUS Amalie Haakonsen","Women"
"SKULBRU Hanne","Women"
"LERVIK Anne Siri","Women"
"MOGSTAD Ida","Women"
"SPETS Julie Stendahl","Women"
"RENAA Eiril Fuglem","Women"
"JORDHEIM Guro","Women"
"WIBERG Margit","Women"
"NORDLUNDE Marte","Women"
"LARSEN Johanne","Women"
"BRENDEN Anne Marthe","Women"
"HUSTAD Sofie Nordsveen","Women"
"ENSRUD Julie Synnoeve","Women"
"TVETEN Ingrid Elisabeth","Women"
"BYRKJELAND Amanda Borge","Women"
"BURAAS Marte Sofie","Women"
"AURLAND Joachim","Men"
"TANDBERG Vebjoern","Men"
"SAASTAD Krister","Men"
"DOENNESTAD Henrik","Men"
"NYHEIM Alexander Loevik","Men"
"STEWART-JONES Katherine","Women"
"DUMAIS Laurence","Women"
"WILKINSON-ZAN Benjamin","Men"
"TAKIZAWA Sora","Women"
"FIDDLER Laurel","Women"
"LARUSSON Katrin","Women"
"GESIOR Felicia","Women"
"LAMMERS Sarissa","Women"
"BOURNE Kristen","Women"
"O HARRA Thomas","Men"
"BROWN Cully","Men"
"TAKAGI Seiji","Men"
"ELFSTROM Samuel","Men"
"BRYNE Elin","Women"
"JACOBSSON Hugo","Men"
"NILSSON Gustav","Men"
"ERIKSSON Emil","Men"
"WARLO Agata","Women"
"SNORINS Janis","Men"
"PETERSONE Vineta","Women"
"NASYKO Mariya","Women"
"NIKANDER Saara","Women"
"MATINTALO Johanna","Women"
"KOLL Kristjan","Men"
"TAYLOR Annika","Women"
"SWOMLEY Calvin","Men"
"YAKIMENKA Dzmitry","Men"
"DUDEK Ondrej","Men"
"SWIRBUL Hailey","Women"
"PEEK Seila","Women"
"KLAEBO Johannes Hoesflot","Men"
"PILZ Petr","Men"
"ANGELSIOEOE Julia","Women"
"AXELSSON Viktor","Men"
"LARSSON Nico","Men"
"BAZYLEU Yauhen","Men"
"ESTEVE ALTIMIRAS Irineu","Men"
"BARLAND Hanna Ruud","Women"
"HALBJOERHUS Trym","Men"
"JORDHEIM Ola","Men"
"TORVIK Morten","Men"
"HANNAH Lars","Men"
"ANDERSEN Edvard Grut","Men"
"DYRHOVD Margrete Roessum","Women"
"FISCHER Lea","Women"
"JUPPE Anna","Women"
"FRAEBEL Antonia","Women"
"SAUERBREY Katherine","Women"
"RICHTER Julia","Women"
"GRAF Angela","Women"
"SCHNIDER Selina","Women"
"KUCHLER Albert","Men"
"LOZZA Maurus","Men"
"MARKUN Luka","Men"
"BRUGGER Janosch","Men"
"LEUPOLD Richard","Men"
"BOUSCARRA GAUBERT Matis","Men"
"COLLET Martin","Men"
"KUNZ Alois","Men"
"VOGT Jacob","Men"
"LICEF Miha","Men"
"BRAENDLI Lauro","Men"
"IMWINKELRIED Dario","Men"
"MATOSSI Livio","Men"
"MOOSMANN Tobias","Men"
"NISSINEN Ilari","Men"
"JADA Stavrus","Men"
"KRSTESKI Milancho","Men"
"BOGDANOVIC Katarina","Women"
"SKIPINA Ognjen","Men"
"ANIC Stefan","Men"
"SMERCIAKOVA Aneta","Women"
"DOGAN Omer","Men"
"TALAY Cihan","Men"
"KLAUZA Laima","Women"
"SAARI Anna-Kaisa","Women"
"BIZYUKOVA Anna","Women"
"KISELEVA Inga","Women"
"KOTOV Svyatoslav","Men"
"FERNANDEZ Yonathan Jesus","Men"
"OGDEN Katharine","Women"
"POLKOVNIKOV Boris","Men"
"BYRAM Eric","Men"
"KOSTYGOVA Yana","Women"
"SHUTKINA Anastasia","Women"
"PAUL Katerina","Women"
"PETROV Pavel","Men"
"PRYANICHNIKOV Daniil","Men"
"LYUFT Ivan","Men"
"CHEKURIN Konstantin","Men"
"ZHARNOSSENKO Nikita","Men"
"KARLSSON Marcus","Men"
"CHI Chunxue","Women"
"ZALESOVA Olga","Women"
"MANDRIKA Yekaterina","Women"
"MUTAGAROVA Elmira","Women"
"KONSTANTINOVA Ekaterina","Women"
"NIEMI Ottilia","Women"
"ROSHCHYNSKAYA Maryia","Women"
"ZUBTSOV Maxim","Men"
"KOVALYOV Vladislav","Men"
"HUNECK Austin","Men"
"KLIMIN Olzhas","Men"
"TAIPOV Ilnaz","Men"
"KAZARINOV Egor","Men"
"TAIPOV Niyaz","Men"
"FOFANOV Igor","Men"
"RYBOCHKIN Yaroslav","Men"
"BURYTSKOV Andrey","Men"
"BURENKOV Maxim","Men"
"TYULENEVA Valeriya","Women"
"SOKOLOVSKAYA Natalya","Women"
"PLOTNIKOVA Svetlana","Women"
"KUCHEVA Elena","Women"
"RODIONOVA Anastasiya","Women"
"KIREEVA Alexandra","Women"
"SHESTAKOVA Alina","Women"
"SOBAKAREV Andrey","Men"
"RUUS Mathilda","Women"
"ERIKSSON Jonas","Men"
"GILLMAN Adam","Men"
"JOHANSSON Oscar","Men"
"AFLODAL Gustav","Men"
"JOHANSSON Markus","Men"
"GIBB Duncan","Men"
"ANDERSSON Ebba","Women"
"OLSSON Moa","Women"
"THALIN Emma","Women"
"ROOS Anders","Men"
"HUSBY Erik","Men"
"RIBOM Emma","Women"
"JOENSSON Matilda","Women"
"ANDERSSON Elias","Men"
"MURTO Edvin","Men"
"ENGMAN Alexander","Men"
"SMIRNOVA Nataliya","Women"
"COMARELLA Anna","Women"
"JANATOVA Katerina","Women"
"IWANOWSKI Daniel","Men"
"ARMELLINI Mattia","Men"
"GUSTAFSSON Linn","Women"
"LUSTH Ilona","Women"
"BAECKMAN Ellionore","Women"
"JONSSON Emma","Women"
"HALLQUIST Ida","Women"
"LINDQVIST Frida","Women"
"LINDKVIST Martin","Men"
"HOLMBERG Ludvig","Men"
"LEANDER John","Men"
"ANDERSSON Edvin","Men"
"LUNDQVIST Oskar","Men"
"PERSSON Jonathan","Men"
"PETTERSSON Rasmus","Men"
"CLAESSON Edvin","Men"
"AASLIN Filip","Men"
"MACHAC Karel","Men"
"JOHANSEN Marte Maehlum","Women"
"OEREN Karoline Bye","Women"
"STAKSTON Petter","Men"
"HJELDE Christian Magnus","Men"
"HOEL Amund","Men"
"RYTTERVOLD Ivar Andre","Men"
"KVAMME Kristian","Men"
"VELLE Jakob","Men"
"SOENSTERUD Lars","Men"
"BELING Kyle","Men"
"BYE Thomas","Men"
"HALVORSEN Hannah","Women"
"MCCREREY Taeler","Women"
"KAUFMANN Aita","Women"
"CHRISTEN Pascal","Men"
"GROND Maurus","Men"
"SCHUWEY Fabrice","Men"
"NISSINEN Vilma","Women"
"VAHER Kaspar","Men"
"LUTS Martin","Men"
"ALAKOSKI Anni","Women"
"IGLESIAS Lydia","Women"
"CHAUTEMPS Arnaud","Men"
"MITEVA Hristina","Women"
"OKORO Nansi","Women"
"EMILOVA Vanesa","Women"
"DEISER Felix","Men"
"BUETTNER Christoph","Men"
"PAPARKOV Lyubomir","Men"
"OGNYANOV Simeon","Men"
"DAUDERT Felix","Men"
"POPA  Raul Mihai","Men"
"KETTERSON Jan","Men"
"FOSTER Fergus","Men"
"JACKSON Jennifer","Women"
"HOWDEN Isabella","Women"
"ASKWITH David","Men"
"SMITH Julian","Men"
"WEAVER Katherine","Women"
"SLOBODIAN Alexandra","Women"
"LINDMAN Filippa","Women"
"BACKEN Emma","Women"
"ROSENBERG Signe","Women"
"HALLQUIST Ingrid","Women"
"FRITZ Hanna","Women"
"BJAERMARK Daniela","Women"
"LINDELL Oscar","Men"
"LINDHOLM Oskar","Men"
"LARSSON David","Men"
"SUNDIN Mattias","Men"
"ARNBERG Fredrik","Men"
"OLOFSSON Elias","Men"
"SJOEBERG Erik","Men"
"FRIDESJOE Jacob","Men"
"FORSLUND Johan","Men"
"BJOERKMAN Erik","Men"
"MEYER Herman Martens","Men"
"SKINSTAD Maarten Soleng","Men"
"WIIG Sivert","Men"
"ERIKSEN Gaute","Men"
"ROLID Mathias Aas","Men"
"HELGESTAD Fredrik","Men"
"STRANDBRAATEN Jostein","Men"
"HOLTH Bendik Skjoenberg","Men"
"FLAGET Vetle Ulrichsen","Men"
"ROEISE Kristian","Men"
"BAANERUD Kjetil Stuge","Men"
"MAABOE Ulrik","Men"
"SNELLINGEN Ola Nygaard","Men"
"SKRINDO Knut","Men"
"LORENTSEN Mathias Bruun","Men"
"OEVREBUST Martine Lorgen","Women"
"HARVIKEN Johanne Hauge","Women"
"KARSRUD Kristine Alm","Women"
"SAGSTUEN Susann","Women"
"AARRESTAD Nora Lian","Women"
"LINDMOEN Marthe","Women"
"VILI Crv","Men"
"MUEHLBACHER Frederik","Men"
"KLISEVICIUS Deividas","Men"
"LEODOLTER Philipp","Men"
"ZOLOTAREVA Anna","Women"
"YAKOVLEVA Anastasia","Women"
"GOLUBITSKAYA Alexandra","Women"
"KOSTYUCHENKO Inna","Women"
"SINGOPIN Nikita","Men"
"MEDNIKOV Dmitriy","Men"
"DYAKOV Maxim","Men"
"BAGRASHOV Dmitriy","Men"
"PETROVA Yuliya","Women"
"ROLFSEN Simen Thune","Men"
"SVENDSBY Marius","Men"
"JYLHA Vilma","Women"
"SIPILA Turo","Men"
"LONNBACK Kasper","Men"
"SUHONEN Verneri","Men"
"AITTOLAMPI Eero","Men"
"VUOLLET Eero","Men"
"REIJONEN Erika","Women"
"MURRAY Kendra","Women"
"KIM Eun-ji","Women"
"TANAKA Masato","Men"
"KIM Seon-Min","Men"
"HONG Yeon-Ki","Men"
"KANG Yun-O","Men"
"STANKOVA Zuzana","Women"
"ANTOLEC Kacper","Men"
"LAGLER Kristof","Men"
"SCHUTZ Filip","Men"
"DAPRA Simone","Men"
"DONALDSON Max","Men"
"GROSSMAN Hallie","Women"
"LECLAIR Laura","Women"
"LUSTGARTEN Benjamin","Men"
"BOUCHER Philippe","Men"
"MCEWEN Gavin","Men"
"HUSAIN Kamran","Men"
"LACHANCE Max","Men"
"BEAULIEU Nicolas","Men"
"DOTZAUER Lisa","Women"
"LEISMUELLER Jakob","Men"
"BUDAHOUSKI Siarhei","Men"
"SLADKOVA Vera","Women"
"KIRILLOV Ivan","Men"
"BERG Julie Victoria","Women"
